|Category|Year Created|Surface|Substrate|Signature|Image Size|img_url|Title|Artist Name|Date of Sale|Est|Sold|image_file
506|2D|1925|Charcoal|Paper|Yes|24.75 x 19 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/fa776fc88d9a8bf439e14241a44b9b4a.jpg|ÉTUDE POUR FIGURE DÉCORATIVE SUR FOND ORNEMENTAL|HENRI MATISSE|May 2, 2012|2,500,000 - 3,500,000 USD|2,882,500 USD|images/henri_matisse/fa776fc88d9a8bf439e14241a44b9b4a.jpg
507|2D|1919|Pencil|Paper|Yes|15 x 11.13 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8e249f8f79944de1a80539ded2e48a5d.jpg|Etude pour Liseuse, fleurs dans les cheveux|HENRI MATISSE|May 2, 2012|100,000 - 150,000 USD|122,500 USD|images/henri_matisse/8e249f8f79944de1a80539ded2e48a5d.jpg
508|2D|1917|Oil|Canvas|Yes|18.38 x 21.88 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8d661d45de1d2569a4a55147bc88cdbe.jpg|Le pont de Sèvres au chaland|HENRI MATISSE|May 2, 2012|400,000 - 600,000 USD|482,500 USD|images/henri_matisse/8d661d45de1d2569a4a55147bc88cdbe.jpg
509|2D|1913|Pen, Ink|Paper|Yes|9.88 x 7.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/765304cd9c781f5eca04c206e21d3728.jpg|Marocain, de trois-quarts|HENRI MATISSE|May 2, 2012|40,000 - 60,000 USD|62,500 USD|images/henri_matisse/765304cd9c781f5eca04c206e21d3728.jpg
510|2D|1906|Brush, Ink|Paper|Yes|15.13 x 10.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8421edd909a29f32fa462e6f5ef15431.jpg|NU  COUCHÉ|HENRI MATISSE|May 2, 2012|300,000 - 500,000 USD|506,500 USD|images/henri_matisse/8421edd909a29f32fa462e6f5ef15431.jpg
511|2D|1919|Pencil|Paper|Yes|14.5 x 10.63 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/270eb534e66ab656bd1d3441406c1645.jpg|Portrait de femme|HENRI MATISSE|May 2, 2012|90,000 - 120,000 USD|98,500 USD|images/henri_matisse/270eb534e66ab656bd1d3441406c1645.jpg
512|2D|1907|Oil|Canvas|Yes|25.5 x 21.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/99cb0d779e46fa7a9fdd51588d9e2fdb.jpg|Les Pivoines|HENRI MATISSE|May 1, 2012|8,000,000 - 12,000,000 USD|19,122,500 USD|images/henri_matisse/99cb0d779e46fa7a9fdd51588d9e2fdb.jpg
513|2D||Pencil|Paper|Yes|22 x 35 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/054fb63de807446a17af3bd8ff64a129.jpg|FEMME NUE ALLONGÉE|HENRI MATISSE|Feb 9, 2012|31,764 - 47,646 USD|33,749 USD|images/henri_matisse/054fb63de807446a17af3bd8ff64a129.jpg
514|2D|1931|Pen, Ink|Paper|Yes|28.5 x 38.2 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f203f34130878974a43484d870941d84.jpg|NU|HENRI MATISSE|Feb 9, 2012|285,876 - 397,050 USD|325,978 USD|images/henri_matisse/f203f34130878974a43484d870941d84.jpg
515|2D|1937|Pen, Ink|Paper|Yes|38.3 x 28.1 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f19e7f60193a7cb00858843638f2436a.jpg|PORTRAIT DE FEMME|HENRI MATISSE|Feb 9, 2012|190,584 - 285,876 USD|221,156 USD|images/henri_matisse/f19e7f60193a7cb00858843638f2436a.jpg
516|2D|1897|Oil|Canvas|Yes|12.88 x 16 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f9ba833db9ce94427edcd6cc762eae70.jpg|Cour de ferme en Bretagne|HENRI MATISSE|Feb 8, 2012|95,388 - 127,184 USD|145,069 USD|images/henri_matisse/f9ba833db9ce94427edcd6cc762eae70.jpg
517|2D|1918|Pencil|Paper|Yes|11.38 x 15.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f7a433c6c17dbe38e1ff8df2e9340f34.jpg|Jeune fille endormie|HENRI MATISSE|Feb 8, 2012|63,592 - 95,388 USD|78,297 USD|images/henri_matisse/f7a433c6c17dbe38e1ff8df2e9340f34.jpg
518|2D|1945|Charcoal, Estompe|Paper|Yes|20.75 x 16 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/646e229210c775582c127f4a71a189e3.jpg|Martiniquaise|HENRI MATISSE|Feb 8, 2012|397,450 - 556,430 USD|383,539 USD|images/henri_matisse/646e229210c775582c127f4a71a189e3.jpg
519|2D|1949|Pen, India Ink|Paper|Yes|19.75 x 15.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7b4ce65149eedf5fc8ad085a6c5d5942.jpg|Mouvements de danse|HENRI MATISSE|Feb 8, 2012|63,592 - 95,388 USD|87,836 USD|images/henri_matisse/7b4ce65149eedf5fc8ad085a6c5d5942.jpg
520|2D|1949|Charcoal, Estompe|Paper|Yes|20.63 x 16.13 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/cb9f1804808ecd559acb2f5881e653c6.jpg|Nu debout|HENRI MATISSE|Feb 8, 2012|190,776 - 286,164 USD|213,748 USD|images/henri_matisse/cb9f1804808ecd559acb2f5881e653c6.jpg
521|2D|1945|Charcoal|Paper|Yes|52.8 x 40.7 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/34d14ec3e94ff42c3a82f87b9742a577.jpg|TÊTE DE FEMME|HENRI MATISSE|Feb 8, 2012|794,900 - 1,112,860 USD|860,479 USD|images/henri_matisse/34d14ec3e94ff42c3a82f87b9742a577.jpg
522|2D|1945|Charcoal|Paper|Yes|52.8 x 40.7 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8f50584a3055dc85c4049f86802d72da.jpg|TÊTE DE FEMME|HENRI MATISSE|Feb 8, 2012|794,900 - 1,112,860 USD|860,479 USD|images/henri_matisse/8f50584a3055dc85c4049f86802d72da.jpg
523|2D||Pencil|Paper|Unknown|8.13 x 10.44 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a411d1ab6b88da87748be64232440ef2.jpg|Study of a man in profile|HENRI MATISSE|Nov 7, 2011|0 - 0 USD|10,000 USD|images/henri_matisse/a411d1ab6b88da87748be64232440ef2.jpg
524|2D|1947|Pen, Ink|Paper|Yes|19.5 x 12.88 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/46ec577a89680b0a3551c6e33ee0dc39.jpg|PORTRAIT DE FEMME|HENRI MATISSE|Nov 3, 2011|100,000 - 150,000 USD|110,500 USD|images/henri_matisse/46ec577a89680b0a3551c6e33ee0dc39.jpg
525|2D|1952|Charcoal|Paper|Yes|11.75 x 9.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/bcbec1f5935406c39ec6af5bfe3ed3c4.jpg|VISAGE DE FEMME|HENRI MATISSE|Nov 3, 2011|50,000 - 70,000 USD|98,500 USD|images/henri_matisse/bcbec1f5935406c39ec6af5bfe3ed3c4.jpg
526|2D|1952|Charcoal|Paper|Yes|11.75 x 9.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/98a66b8c3a9979d1af83b8edc0f79ebc.jpg|VISAGE DE FEMME|HENRI MATISSE|Nov 3, 2011|50,000 - 70,000 USD|98,500 USD|images/henri_matisse/98a66b8c3a9979d1af83b8edc0f79ebc.jpg
527|2D|1904|Oil|Canvas|Yes|13.5 x 19.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/12c079d516e2827b7db32b481bee1a0c.jpg|VUE DE LA SEINE, LE PONT SAINT-MICHEL|HENRI MATISSE|Nov 3, 2011|550,000 - 750,000 USD|Unsold|images/henri_matisse/12c079d516e2827b7db32b481bee1a0c.jpg
528|2D||Brush, India Ink|Paper|Yes|14.13 x 10.38 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3fcd6b757cc28149852ffd14a96cadc6.jpg|Tête de femme|HENRI MATISSE|Nov 2, 2011|100,000 - 150,000 USD|410,500 USD|images/henri_matisse/3fcd6b757cc28149852ffd14a96cadc6.jpg
529|2D|1950|Brush, India Ink|Paper|Yes|21 x 16 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/03ba1dfa42c11a591d2d8dc67f3f0657.jpg|Tête de femme au collier|HENRI MATISSE|Nov 2, 2011|180,000 - 250,000 USD|266,500 USD|images/henri_matisse/03ba1dfa42c11a591d2d8dc67f3f0657.jpg
530|2D|1938|Charcoal, Estompe|Paper|Yes|19 x 14.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f655d0b1cf69fbb89df2a2652925dd6d.jpg|Femme assise|HENRI MATISSE|Nov 1, 2011|700,000 - 1,000,000 USD|842,500 USD|images/henri_matisse/f655d0b1cf69fbb89df2a2652925dd6d.jpg
531|2D|1908|Oil|Canvas|Yes|24 x 28.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7df674aa8f781413040ba627ee09bb03.jpg|L'Ilyssus du Parthénon|HENRI MATISSE|Nov 1, 2011|1,800,000 - 2,500,000 USD|2,154,500 USD|images/henri_matisse/7df674aa8f781413040ba627ee09bb03.jpg
532|2D|1952|Charcoal|Paper|Unknown|25.7 x 21 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3ed2e214a0c0e5f1c0ae2af8c6ce9c2f.jpg|Denise, profil droit|HENRI MATISSE|Jul 8, 2011|5,696 - 8,545 USD|7,121 USD|images/henri_matisse/3ed2e214a0c0e5f1c0ae2af8c6ce9c2f.jpg
533|2D|1941|Pen, India Ink|Paper|Yes|8 x 10.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/df2f291a05bd56cb06f71a29adacd49d.jpg|Dessin à la plume (Fleur de lys)|HENRI MATISSE|Jun 28, 2011|23,922 - 31,896 USD|39,870 USD|images/henri_matisse/df2f291a05bd56cb06f71a29adacd49d.jpg
534|2D|1951|Crayon|Paper|Yes|33 x 26 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b7c719d51c567586f711b96cf29d6598.jpg|VISAGE|HENRI MATISSE|Jun 23, 2011|239,640 - 319,520 USD|385,421 USD|images/henri_matisse/b7c719d51c567586f711b96cf29d6598.jpg
535|2D|1951|Crayon|Paper|Yes|33 x 26 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0678430833dded81fd1cd2529ae1aeaf.jpg|VISAGE|HENRI MATISSE|Jun 23, 2011|239,640 - 319,520 USD|385,421 USD|images/henri_matisse/0678430833dded81fd1cd2529ae1aeaf.jpg
536|2D|1943|Pen, India Ink|Paper|Yes|19.5 x 12.63 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/42deb39876a10405a0e763c19241fb27.jpg|Monique|HENRI MATISSE|Jun 22, 2011|112,840 - 161,200 USD|137,423 USD|images/henri_matisse/42deb39876a10405a0e763c19241fb27.jpg
537|2D|1918|Oil|Canvasboard|Yes|41 x 33 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/899afe41e184c2dceee4cc0b8e3b9ed2.jpg|NU AU DRAPÉ|HENRI MATISSE|Jun 22, 2011|1,128,400 - 1,612,000 USD|1,276,139 USD|images/henri_matisse/899afe41e184c2dceee4cc0b8e3b9ed2.jpg
538|2D|1918|Oil|Canvasboard|Yes|41 x 33 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c5fc7341631e8c910bdc629e0ed6536b.jpg|NU AU DRAPÉ|HENRI MATISSE|Jun 22, 2011|1,128,400 - 1,612,000 USD|1,276,139 USD|images/henri_matisse/c5fc7341631e8c910bdc629e0ed6536b.jpg
539|2D|1919|Pencil|Paper|Unknown|40.5 x 26.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/750dcf15a3de8c35218f56856ffa5a62.jpg|MODÈLE ASSIS|HENRI MATISSE|Jun 1, 2011|43,224 - 57,632 USD|52,949 USD|images/henri_matisse/750dcf15a3de8c35218f56856ffa5a62.jpg
540|2D|1920|Oil|Canvas|Yes|15 x 18.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5b9a0128f67adf408b8f54db5e080a1e.jpg|Cordages sur la plage d'Etretat|HENRI MATISSE|May 5, 2011|300,000 - 400,000 USD|362,500 USD|images/henri_matisse/5b9a0128f67adf408b8f54db5e080a1e.jpg
541|2D|1941|Pencil|Paper|Yes|10.38 x 8 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e275650a1dbad659e5a949f152ae4945.jpg|Etude, coquille|HENRI MATISSE|May 5, 2011|20,000 - 30,000 USD|43,750 USD|images/henri_matisse/e275650a1dbad659e5a949f152ae4945.jpg
542|2D|1929|Pen, India Ink|Paper|Yes|17 x 21 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/85abfd00c87c89becee965725b62132f.jpg|Femme au chien sur le petit lit vert|HENRI MATISSE|May 5, 2011|180,000 - 250,000 USD|200,500 USD|images/henri_matisse/85abfd00c87c89becee965725b62132f.jpg
543|2D||Oil|Canvas|Yes|21.25 x 25.63 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3373ce87bdce72abd1ce3b54d5005582.jpg|BELLE ISLE TEMPÊTE|HENRI MATISSE|May 4, 2011|80,000 - 120,000 USD|542,500 USD|images/henri_matisse/3373ce87bdce72abd1ce3b54d5005582.jpg
544|2D||Oil|Canvas|Yes|21.25 x 25.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8bee8e10b754095a704a5151c4c4b1e4.jpg|BELLE ISLE TEMPÊTE|HENRI MATISSE|May 4, 2011|80,000 - 120,000 USD|542,500 USD|images/henri_matisse/8bee8e10b754095a704a5151c4c4b1e4.jpg
545|2D|1911|Oil, Pencil|Canvas|Yes|28.63 x 23.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/daf2e6f890067b59ec7fac43bbc81558.jpg|La fenêtre ouverte|HENRI MATISSE|May 4, 2011|8,000,000 - 12,000,000 USD|15,762,500 USD|images/henri_matisse/daf2e6f890067b59ec7fac43bbc81558.jpg
546|2D|1920|Pencil|Paper|Yes|11.5 x 11.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/62639f553a58468b574c22b63c999042.jpg|NU ALLONGÉ|HENRI MATISSE|May 4, 2011|50,000 - 70,000 USD|62,500 USD|images/henri_matisse/62639f553a58468b574c22b63c999042.jpg
547|2D||Pencil|Paper|Yes|14.88 x 8.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ca18208402d6cfb4e5bc5e28024ecdc9.jpg|Nu|HENRI MATISSE|Feb 11, 2011|12,792 - 19,189 USD|23,986 USD|images/henri_matisse/ca18208402d6cfb4e5bc5e28024ecdc9.jpg
548|2D||Pencil|Paper|Unknown|10.63 x 8.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c5228478dd9963b1468d64c95f58b746.jpg|Portrait de femme|HENRI MATISSE|Feb 11, 2011|7,995 - 11,193 USD|9,994 USD|images/henri_matisse/c5228478dd9963b1468d64c95f58b746.jpg
549|2D|1937|Pen, India Ink|Paper|Yes|24.75 x 19.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b1e485b8dea668ca9e762b7f18b474e8.jpg|Jeune fille|HENRI MATISSE|Feb 10, 2011|192,552 - 288,828 USD|695,192 USD|images/henri_matisse/b1e485b8dea668ca9e762b7f18b474e8.jpg
550|2D|1915|Pencil|Paper|Unknown|10.13 x 12.63 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b29776dd415199e3bd6708e50aa3615a.jpg|Le Piquey, Arcachon|HENRI MATISSE|Feb 10, 2011|12,836 - 19,255 USD|50,143 USD|images/henri_matisse/b29776dd415199e3bd6708e50aa3615a.jpg
551|2D|1939|Pen, India Ink|Paper|Yes|24.5 x 19.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/4fe96bca462ad5e96f4e448168a5fa19.jpg|Portrait de femme|HENRI MATISSE|Feb 10, 2011|160,460 - 240,690 USD|271,578 USD|images/henri_matisse/4fe96bca462ad5e96f4e448168a5fa19.jpg
552|2D||Conte crayon|Paper|Yes|18.63 x 12.38 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a016f9290e3555f911356cd727ffe5b4.jpg|Profil d'homme|HENRI MATISSE|Feb 10, 2011|12,836 - 19,255 USD|52,069 USD|images/henri_matisse/a016f9290e3555f911356cd727ffe5b4.jpg
553|2D|1941|Pen, Ink|Paper|Yes|40.4 x 53 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/87165d95ce15ae2c845df3ad356dbc86.jpg|BOUQUET DE FLEURS|HENRI MATISSE|Feb 9, 2011|44,954 - 56,192 USD|67,511 USD|images/henri_matisse/87165d95ce15ae2c845df3ad356dbc86.jpg
554|2D|1919|Oil|Canvas|Yes|19.25 x 17.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/229e366622efc511293d74f840611675.jpg|Femme au fauteuil|HENRI MATISSE|Feb 9, 2011|1,605,500 - 2,408,250 USD|1,270,994 USD|images/henri_matisse/229e366622efc511293d74f840611675.jpg
555|2D|1943|Charcoal|Paper|Yes|47.7 x 37.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/617bc2036965217d82322a0771c870c2.jpg|L'HAÏTIENNE EN COSTUME MAROCAIN|HENRI MATISSE|Feb 9, 2011|96,330 - 128,440 USD|107,969 USD|images/henri_matisse/617bc2036965217d82322a0771c870c2.jpg
556|2D|1940|Pencil|Paper|Yes|52.6 x 40.2 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/934b25d26338de95552c5c5cc94ee91d.jpg|TÊTE DE FEMME ET DEUX BOUQUETS|HENRI MATISSE|Feb 9, 2011|80,275 - 112,385 USD|98,336 USD|images/henri_matisse/934b25d26338de95552c5c5cc94ee91d.jpg
557|2D|1935|Pen, Ink|Paper|Yes|37.5 x 50 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/25411228dc0582bb4ac3ed579fc73bdd.jpg|NU ALLONGÉ AU CHIEN|HENRI MATISSE|Feb 8, 2011|642,720 - 964,080 USD|1,182,042 USD|images/henri_matisse/25411228dc0582bb4ac3ed579fc73bdd.jpg
558|2D|1927|Pencil|Japanese Paper|Yes|10.875 x 18 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1169404867f652daea95086a760af8de.jpg|Dix danseuses series: Danseuse au divan pilée en deux|HENRI MATISSE|Nov 21, 2010|14,000 - 18,000 USD|17,500 USD|images/henri_matisse/1169404867f652daea95086a760af8de.jpg
559|2D|1944|Pen, India Ink|Paper|Yes|15.75 x 10.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/24c54a9907aa284af16156bb94b2289d.jpg|Autoportrait|HENRI MATISSE|Nov 4, 2010|250,000 - 350,000 USD|662,500 USD|images/henri_matisse/24c54a9907aa284af16156bb94b2289d.jpg
560|2D|1944|Pen, India Ink|Paper|Yes|15.875 x 20.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/048e541fc21473cd6ea212741ccefc8b.jpg|Etude, mains|HENRI MATISSE|Nov 4, 2010|30,000 - 50,000 USD|80,500 USD|images/henri_matisse/048e541fc21473cd6ea212741ccefc8b.jpg
561|2D|1920|Pencil|Paper|Yes|15.125 x 11.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0999a621a149e2a1fa187dbb40e4ab6d.jpg|Etudes des nus|HENRI MATISSE|Nov 4, 2010|40,000 - 60,000 USD|72,100 USD|images/henri_matisse/0999a621a149e2a1fa187dbb40e4ab6d.jpg
562|2D||Wax crayon|Paper|Unknown|16 x 10.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/512e477018e84f4dc1efa1baa2341308.jpg|Femme assise|HENRI MATISSE|Nov 4, 2010|40,000 - 60,000 USD|47,500 USD|images/henri_matisse/512e477018e84f4dc1efa1baa2341308.jpg
563|2D|1945|Pen, India Ink|Paper|Yes|20.75 x 16 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/929c0b2f52ecd3499ffaefcd9801e97f.jpg|Femme assise|HENRI MATISSE|Nov 4, 2010|400,000 - 600,000 USD|458,500 USD|images/henri_matisse/929c0b2f52ecd3499ffaefcd9801e97f.jpg
564|2D|1939|Pencil|Paper|Yes|13 x 10.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d25c4bf815a5e87add19e65db9820cd7.jpg|La blouse roumaine|HENRI MATISSE|Nov 4, 2010|50,000 - 70,000 USD|74,500 USD|images/henri_matisse/d25c4bf815a5e87add19e65db9820cd7.jpg
565|2D|1949|Charcoal|Paper|Yes|20.75 x 16 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ff4a9e94a7a1666201760c7fcc7c12e6.jpg|Lizerb|HENRI MATISSE|Nov 4, 2010|50,000 - 70,000 USD|50,000 USD|images/henri_matisse/ff4a9e94a7a1666201760c7fcc7c12e6.jpg
566|2D|1941|Pen, India Ink|Paper|Yes|19.625 x 24.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/dffda1486ca5b2fcfce10dad56d89c17.jpg|Nature morte au potiron|HENRI MATISSE|Nov 4, 2010|70,000 - 100,000 USD|86,500 USD|images/henri_matisse/dffda1486ca5b2fcfce10dad56d89c17.jpg
567|2D|1917|Oil|Cradled Panel|Yes|10.75 x 13.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/21dabdcc9e0ceed70efa2b4e8b2eb76d.jpg|Port de Marseille|HENRI MATISSE|Nov 4, 2010|200,000 - 300,000 USD|578,500 USD|images/henri_matisse/21dabdcc9e0ceed70efa2b4e8b2eb76d.jpg
568|2D|1939|Pencil|Paper|Yes|13 x 10.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ad567e37d6d21c4de9606f34c4648ede.jpg|Portrait de femme|HENRI MATISSE|Nov 4, 2010|50,000 - 70,000 USD|62,500 USD|images/henri_matisse/ad567e37d6d21c4de9606f34c4648ede.jpg
569|2D|1943|Pen, India Ink|Paper|Yes|21 x 16 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/34ca9ae79020ec036418783c81781538.jpg|Portrait de Louis Aragon|HENRI MATISSE|Nov 4, 2010|50,000 - 70,000 USD|98,500 USD|images/henri_matisse/34ca9ae79020ec036418783c81781538.jpg
570|2D|1950|Charcoal|Paper|Yes|22.5 x 15 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e7031152e22ed7e177b66ac44792d54e.jpg|Profil de femme|HENRI MATISSE|Nov 4, 2010|50,000 - 70,000 USD|80,500 USD|images/henri_matisse/e7031152e22ed7e177b66ac44792d54e.jpg
571|2D|1900|Pencil|Paper|Yes|12.125 x 9.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/be0c6b44404e9d2b3b94b2f3836f4703.jpg|ÉTUDE D'HOMME NU|HENRI MATISSE|Nov 3, 2010|15,000 - 20,000 USD|21,250 USD|images/henri_matisse/be0c6b44404e9d2b3b94b2f3836f4703.jpg
572|2D|1920|Pen, Ink|Paper|Yes|10.125 x 13.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/4c4dea810109c56dda7f33693974bf22.jpg|FEMME NUE ALLONGÉE|HENRI MATISSE|Nov 3, 2010|80,000 - 120,000 USD|92,500 USD|images/henri_matisse/4c4dea810109c56dda7f33693974bf22.jpg
573|2D|1945|Charcoal|Paper|Yes|24 x 16 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a1c8d0b9bda37d71625e8fc10a586265.jpg|GÉRARD, PETIT-FILS DE L'ARTISTE|HENRI MATISSE|Nov 3, 2010|80,000 - 120,000 USD|98,500 USD|images/henri_matisse/a1c8d0b9bda37d71625e8fc10a586265.jpg
574|2D||Charcoal|Paper|Yes|12.5 x 13.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/00f0c1568018564858be27eede5845d4.jpg|HENRIETTE LISANT|HENRI MATISSE|Nov 3, 2010|180,000 - 250,000 USD|Unsold|images/henri_matisse/00f0c1568018564858be27eede5845d4.jpg
575|2D|1902|Oil|Board|Yes|13.625 x 10.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/38db7265637a574efc0c33ea0c2b1868.jpg|BOUQUET DE FLEURS AU VASE DE CRISTAL|HENRI MATISSE|Nov 2, 2010|700,000 - 900,000 USD|902,500 USD|images/henri_matisse/38db7265637a574efc0c33ea0c2b1868.jpg
576|2D|1942|Oil|Canvas|Yes|18.125 x 21.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/6b1db00f29c387c82ded459da6af1b61.jpg|DANSEUSE DANS LE FAUTEUIL, SOL EN DAMIER|HENRI MATISSE|Nov 2, 2010|12,000,000 - 18,000,000 USD|20,802,500 USD|images/henri_matisse/6b1db00f29c387c82ded459da6af1b61.jpg
577|2D|1940|Charcoal, Estompe|Paper|Yes|26.25 x 19.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c7de3cf90a8a099c48ef09e433a279c7.jpg|ROBE EN TULLE NOIR, BRODÉE OR|HENRI MATISSE|Nov 2, 2010|800,000 - 1,200,000 USD|902,500 USD|images/henri_matisse/c7de3cf90a8a099c48ef09e433a279c7.jpg
578|2D|1934|Oil|Canvas|Yes|28 x 23 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/87e46a4e89e8d25982d0b6cd4bbaab69.jpg|TITINE TROVATO EN ROBE ET CHAPEAU|HENRI MATISSE|Nov 2, 2010|6,000,000 - 8,000,000 USD|Unsold|images/henri_matisse/87e46a4e89e8d25982d0b6cd4bbaab69.jpg
579|2D|1925|Pen, Ink|Paper|Unknown|9.125 x 12 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/51cf88f9a086de6c73172b5f7609e1fd.jpg|ÉTUDE DE TORSE|HENRI MATISSE|Oct 7, 2010|20,000 - 30,000 USD|37,500 USD|images/henri_matisse/51cf88f9a086de6c73172b5f7609e1fd.jpg
580|2D|1922|Pen, Ink|Paper|Unknown|11 x 14.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/4e5780215d7eb4919a2eb87aae178c4c.jpg|NU ALLONGÉ|HENRI MATISSE|Oct 7, 2010|25,000 - 35,000 USD|31,250 USD|images/henri_matisse/4e5780215d7eb4919a2eb87aae178c4c.jpg
581|2D||Pen, India Ink|Paper|Yes|14.375 x 10.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/64d2c941273868b653c419ddc876a853.jpg|Femme au chapeau|HENRI MATISSE|Jun 24, 2010|29,962 - 44,943 USD|84,568 USD|images/henri_matisse/64d2c941273868b653c419ddc876a853.jpg
582|2D||Pen, India Ink|Paper|Unknown|12.375 x 9 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/51ba9f79f35e550757d6d1d93c20a54c.jpg|Femme nue assise dans un fauteuil|HENRI MATISSE|Jun 24, 2010|37,452 - 52,433 USD|109,736 USD|images/henri_matisse/51ba9f79f35e550757d6d1d93c20a54c.jpg
583|2D|1941|Conte crayon|Paper|Yes|13.25 x 17.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/273f084cfaf6e1739ec62d4c87dc7096.jpg|Jeune femme allongée|HENRI MATISSE|Jun 24, 2010|74,905 - 104,867 USD|217,599 USD|images/henri_matisse/273f084cfaf6e1739ec62d4c87dc7096.jpg
584|2D||Pen, India Ink|Paper|Yes|15 x 11 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/00b2e06133ea2c1c9b1f61b7f1624ba6.jpg|Nu dans un intérieur|HENRI MATISSE|Jun 24, 2010|44,943 - 59,924 USD|100,747 USD|images/henri_matisse/00b2e06133ea2c1c9b1f61b7f1624ba6.jpg
